phase,target_density,main_low_mult,main_high_mult,residual_enabled,residual_low_mult,recovery_axis_ratio,recovery_skeleton_length,recovery_branch_density,precision,recall,accuracy,dice,f1,cl_precision,cl_recall,cldice,cldice_evaluated,mean_precision,mean_recall,mean_accuracy,mean_dice,mean_f1,tp,fp,fn,tn,sample_count
full_t1_t2,0.115,1.25,0.55,True,1.22,2.6,8,0.1,0.5093510143778602,0.42339555144761953,0.8751309081682084,0.46241275286189304,0.46241275286189304,0.538169279407011,0.47558021119458715,0.4887897060359278,True,0.5036105118701923,0.45503469257791596,0.8782429563814571,0.4686865545052304,0.4686865545052304,197890,190624,269498,3026823,10
full_t1_t2,0.115,1.25,0.55,True,1.22,2.6,8,0.15,0.5093510143778602,0.42339555144761953,0.8751309081682084,0.46241275286189304,0.46241275286189304,0.538169279407011,0.47558021119458715,0.4887897060359278,True,0.5036105118701923,0.45503469257791596,0.8782429563814571,0.4686865545052304,0.4686865545052304,197890,190624,269498,3026823,10
full_t1_t2,0.115,1.25,0.55,True,1.22,2.6,8,0.2,0.5093510143778602,0.42339555144761953,0.8751309081682084,0.46241275286189304,0.46241275286189304,0.538169279407011,0.47558021119458715,0.4887897060359278,True,0.5036105118701923,0.45503469257791596,0.8782429563814571,0.4686865545052304,0.4686865545052304,197890,190624,269498,3026823,10
full_t1_t2,0.115,1.25,0.55,True,1.22,2.6,12,0.1,0.5093510143778602,0.42339555144761953,0.8751309081682084,0.46241275286189304,0.46241275286189304,0.538169279407011,0.47558021119458715,0.4887897060359278,True,0.5036105118701923,0.45503469257791596,0.8782429563814571,0.4686865545052304,0.4686865545052304,197890,190624,269498,3026823,10
full_t1_t2,0.115,1.25,0.55,True,1.22,2.6,12,0.15,0.5093510143778602,0.42339555144761953,0.8751309081682084,0.46241275286189304,0.46241275286189304,0.538169279407011,0.47558021119458715,0.4887897060359278,True,0.5036105118701923,0.45503469257791596,0.8782429563814571,0.4686865545052304,0.4686865545052304,197890,190624,269498,3026823,10
full_t1_t2,0.115,1.25,0.55,True,1.22,2.6,12,0.2,0.5093510143778602,0.42339555144761953,0.8751309081682084,0.46241275286189304,0.46241275286189304,0.538169279407011,0.47558021119458715,0.4887897060359278,True,0.5036105118701923,0.45503469257791596,0.8782429563814571,0.4686865545052304,0.4686865545052304,197890,190624,269498,3026823,10
full_t1_t2,0.115,1.25,0.55,True,1.22,2.6,18,0.1,0.5093510143778602,0.42339555144761953,0.8751309081682084,0.46241275286189304,0.46241275286189304,0.538169279407011,0.47558021119458715,0.4887897060359278,True,0.5036105118701923,0.45503469257791596,0.8782429563814571,0.4686865545052304,0.4686865545052304,197890,190624,269498,3026823,10
full_t1_t2,0.115,1.25,0.55,True,1.22,2.6,18,0.15,0.5093510143778602,0.42339555144761953,0.8751309081682084,0.46241275286189304,0.46241275286189304,0.538169279407011,0.47558021119458715,0.4887897060359278,True,0.5036105118701923,0.45503469257791596,0.8782429563814571,0.4686865545052304,0.4686865545052304,197890,190624,269498,3026823,10
full_t1_t2,0.115,1.25,0.55,True,1.22,2.6,18,0.2,0.5093510143778602,0.42339555144761953,0.8751309081682084,0.46241275286189304,0.46241275286189304,0.538169279407011,0.47558021119458715,0.4887897060359278,True,0.5036105118701923,0.45503469257791596,0.8782429563814571,0.4686865545052304,0.4686865545052304,197890,190624,269498,3026823,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.6,8,0.1,0.5111097847073722,0.4213822348883583,0.8754826199816274,0.46192906497295727,0.46192906497295727,0.5393653621796533,0.47268322432647425,0.4878100140236711,True,0.5054925609100482,0.4523503931212405,0.878596648669175,0.46820167311093475,0.46820167311093475,196949,188387,270439,3029060,10
