phase,target_density,main_low_mult,main_high_mult,residual_enabled,residual_low_mult,recovery_axis_ratio,recovery_skeleton_length,recovery_branch_density,precision,recall,accuracy,dice,f1,cl_precision,cl_recall,cldice,cldice_evaluated,mean_precision,mean_recall,mean_accuracy,mean_dice,mean_f1,tp,fp,fn,tn,sample_count
full_t1_t2,0.115,1.25,0.55,True,1.1,2.0,8,0.1,0.502135338192776,0.4221225191917636,0.8736144223554108,0.45866558177379985,0.45866558177379985,,,,False,0.4969625592232586,0.45447548433727414,0.8767965765054827,0.46607035467507707,0.46607035467507707,197295,195617,270093,3021830,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.0,8,0.15,0.502135338192776,0.4221225191917636,0.8736144223554108,0.45866558177379985,0.45866558177379985,,,,False,0.4969625592232586,0.45447548433727414,0.8767965765054827,0.46607035467507707,0.46607035467507707,197295,195617,270093,3021830,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.0,8,0.2,0.502135338192776,0.4221225191917636,0.8736144223554108,0.45866558177379985,0.45866558177379985,,,,False,0.4969625592232586,0.45447548433727414,0.8767965765054827,0.46607035467507707,0.46607035467507707,197295,195617,270093,3021830,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.0,12,0.1,0.502135338192776,0.4221225191917636,0.8736144223554108,0.45866558177379985,0.45866558177379985,,,,False,0.4969625592232586,0.45447548433727414,0.8767965765054827,0.46607035467507707,0.46607035467507707,197295,195617,270093,3021830,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.0,12,0.15,0.502135338192776,0.4221225191917636,0.8736144223554108,0.45866558177379985,0.45866558177379985,,,,False,0.4969625592232586,0.45447548433727414,0.8767965765054827,0.46607035467507707,0.46607035467507707,197295,195617,270093,3021830,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.0,12,0.2,0.502135338192776,0.4221225191917636,0.8736144223554108,0.45866558177379985,0.45866558177379985,,,,False,0.4969625592232586,0.45447548433727414,0.8767965765054827,0.46607035467507707,0.46607035467507707,197295,195617,270093,3021830,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.0,18,0.1,0.502135338192776,0.4221225191917636,0.8736144223554108,0.45866558177379985,0.45866558177379985,,,,False,0.4969625592232586,0.45447548433727414,0.8767965765054827,0.46607035467507707,0.46607035467507707,197295,195617,270093,3021830,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.0,18,0.15,0.502135338192776,0.4221225191917636,0.8736144223554108,0.45866558177379985,0.45866558177379985,,,,False,0.4969625592232586,0.45447548433727414,0.8767965765054827,0.46607035467507707,0.46607035467507707,197295,195617,270093,3021830,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.0,18,0.2,0.502135338192776,0.4221225191917636,0.8736144223554108,0.45866558177379985,0.45866558177379985,,,,False,0.4969625592232586,0.45447548433727414,0.8767965765054827,0.46607035467507707,0.46607035467507707,197295,195617,270093,3021830,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.3,8,0.1,0.5055066418730801,0.421101953837069,0.8743227308685464,0.45946009038957164,0.45946009038957164,,,,False,0.5013709732444089,0.45219075577828827,0.8776532966489714,0.46667259999589933,0.46667259999589933,196818,192530,270570,3024917,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.3,8,0.15,0.5055066418730801,0.421101953837069,0.8743227308685464,0.45946009038957164,0.45946009038957164,,,,False,0.5013709732444089,0.45219075577828827,0.8776532966489714,0.46667259999589933,0.46667259999589933,196818,192530,270570,3024917,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.3,8,0.2,0.5055066418730801,0.421101953837069,0.8743227308685464,0.45946009038957164,0.45946009038957164,,,,False,0.5013709732444089,0.45219075577828827,0.8776532966489714,0.46667259999589933,0.46667259999589933,196818,192530,270570,3024917,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.3,12,0.1,0.5055066418730801,0.421101953837069,0.8743227308685464,0.45946009038957164,0.45946009038957164,,,,False,0.5013709732444089,0.45219075577828827,0.8776532966489714,0.46667259999589933,0.46667259999589933,196818,192530,270570,3024917,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.3,12,0.15,0.5055066418730801,0.421101953837069,0.8743227308685464,0.45946009038957164,0.45946009038957164,,,,False,0.5013709732444089,0.45219075577828827,0.8776532966489714,0.46667259999589933,0.46667259999589933,196818,192530,270570,3024917,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.3,12,0.2,0.5055066418730801,0.421101953837069,0.8743227308685464,0.45946009038957164,0.45946009038957164,,,,False,0.5013709732444089,0.45219075577828827,0.8776532966489714,0.46667259999589933,0.46667259999589933,196818,192530,270570,3024917,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.3,18,0.1,0.5055066418730801,0.421101953837069,0.8743227308685464,0.45946009038957164,0.45946009038957164,,,,False,0.5013709732444089,0.45219075577828827,0.8776532966489714,0.46667259999589933,0.46667259999589933,196818,192530,270570,3024917,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.3,18,0.15,0.5055066418730801,0.421101953837069,0.8743227308685464,0.45946009038957164,0.45946009038957164,,,,False,0.5013709732444089,0.45219075577828827,0.8776532966489714,0.46667259999589933,0.46667259999589933,196818,192530,270570,3024917,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.3,18,0.2,0.5055066418730801,0.421101953837069,0.8743227308685464,0.45946009038957164,0.45946009038957164,,,,False,0.5013709732444089,0.45219075577828827,0.8776532966489714,0.46667259999589933,0.46667259999589933,196818,192530,270570,3024917,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.6,8,0.1,0.5111097847073722,0.4213822348883583,0.8754826199816274,0.46192906497295727,0.46192906497295727,0.5393653621796533,0.47268322432647425,0.4878100140236711,True,0.5054925609100482,0.4523503931212405,0.878596648669175,0.46820167311093475,0.46820167311093475,196949,188387,270439,3029060,10
full_t1_t2,0.115,1.25,0.55,True,1.1,2.6,8,0.15,0.5111097847073722,0.4213822348883583,0.8754826199816274,0.46192906497295727,0.46192906497295727,,,,False,0.5054925609100482,0.4523503931212405,0.878596648669175,0.46820167311093475,0.46820167311093475,196949,188387,270439,3029060,10
