phase,target_density,main_low_mult,main_high_mult,residual_enabled,residual_low_mult,recovery_axis_ratio,recovery_skeleton_length,recovery_branch_density,precision,recall,accuracy,dice,f1,cl_precision,cl_recall,cldice,cldice_evaluated,mean_precision,mean_recall,mean_accuracy,mean_dice,mean_f1,tp,fp,fn,tn,sample_count
full_t1_t2,0.115,1.35,0.55,True,1.1,2.0,8,0.1,0.49168850088605254,0.4281467737049379,0.8538033157251376,0.4577229230870439,0.4577229230870439,0.5121198779236052,0.4756777965212863,0.48907483135164,True,0.5019373796853761,0.4412325615952839,0.8563698874326509,0.469547535419479,0.469547535419479,45226,46755,60406,580605,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.0,8,0.15,0.49168850088605254,0.4281467737049379,0.8538033157251376,0.4577229230870439,0.4577229230870439,0.5121198779236052,0.4756777965212863,0.48907483135164,True,0.5019373796853761,0.4412325615952839,0.8563698874326509,0.469547535419479,0.469547535419479,45226,46755,60406,580605,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.0,12,0.1,0.49168850088605254,0.4281467737049379,0.8538033157251376,0.4577229230870439,0.4577229230870439,0.5121198779236052,0.4756777965212863,0.48907483135164,True,0.5019373796853761,0.4412325615952839,0.8563698874326509,0.469547535419479,0.469547535419479,45226,46755,60406,580605,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.0,8,0.2,0.49168850088605254,0.4281467737049379,0.8538033157251376,0.4577229230870439,0.4577229230870439,,,,False,0.5019373796853761,0.4412325615952839,0.8563698874326509,0.469547535419479,0.469547535419479,45226,46755,60406,580605,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.0,12,0.15,0.49168850088605254,0.4281467737049379,0.8538033157251376,0.4577229230870439,0.4577229230870439,,,,False,0.5019373796853761,0.4412325615952839,0.8563698874326509,0.469547535419479,0.469547535419479,45226,46755,60406,580605,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.0,12,0.2,0.49168850088605254,0.4281467737049379,0.8538033157251376,0.4577229230870439,0.4577229230870439,,,,False,0.5019373796853761,0.4412325615952839,0.8563698874326509,0.469547535419479,0.469547535419479,45226,46755,60406,580605,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.0,18,0.15,0.49168850088605254,0.4281467737049379,0.8538033157251376,0.4577229230870439,0.4577229230870439,,,,False,0.5019373796853761,0.4412325615952839,0.8563698874326509,0.469547535419479,0.469547535419479,45226,46755,60406,580605,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.0,18,0.1,0.49168850088605254,0.4281467737049379,0.8538033157251376,0.4577229230870439,0.4577229230870439,,,,False,0.5019373796853761,0.4412325615952839,0.8563698874326509,0.469547535419479,0.469547535419479,45226,46755,60406,580605,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.0,18,0.2,0.49168850088605254,0.4281467737049379,0.8538033157251376,0.4577229230870439,0.4577229230870439,,,,False,0.5019373796853761,0.4412325615952839,0.8563698874326509,0.469547535419479,0.469547535419479,45226,46755,60406,580605,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,8,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,0.5066133941682606,0.48306665225266954,0.490114243338425,True,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,8,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,0.5066133941682606,0.48306665225266954,0.490114243338425,True,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,8,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,0.5066133941682606,0.48306665225266954,0.490114243338425,True,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,12,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,12,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,12,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,18,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,18,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,18,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,8,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,8,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
