phase,target_density,main_low_mult,main_high_mult,residual_enabled,residual_low_mult,recovery_axis_ratio,recovery_skeleton_length,recovery_branch_density,precision,recall,accuracy,dice,f1,cl_precision,cl_recall,cldice,cldice_evaluated,mean_precision,mean_recall,mean_accuracy,mean_dice,mean_f1,tp,fp,fn,tn,sample_count
phase1_threshold_base,0.085,1.25,0.5,False,1.22,2.3,,0.12,0.5782413580046177,0.33666881248106634,0.8690190343141535,0.4255627221271554,0.4255627221271554,,,,False,0.5881160520736676,0.34229350236973766,0.8703599173342655,0.4327303934856973,0.4327303934856973,35563,25939,70069,601421,2
phase1_threshold_base,0.085,1.25,0.55,False,1.22,2.3,,0.12,0.5782413580046177,0.33666881248106634,0.8690190343141535,0.4255627221271554,0.4255627221271554,,,,False,0.5881160520736676,0.34229350236973766,0.8703599173342655,0.4327303934856973,0.4327303934856973,35563,25939,70069,601421,2
phase1_threshold_base,0.085,1.25,0.6,False,1.22,2.3,,0.12,0.5782413580046177,0.33666881248106634,0.8690190343141535,0.4255627221271554,0.4255627221271554,,,,False,0.5881160520736676,0.34229350236973766,0.8703599173342655,0.4327303934856973,0.4327303934856973,35563,25939,70069,601421,2
phase1_threshold_base,0.085,1.35,0.5,False,1.22,2.3,,0.12,0.5698645702177317,0.35134239624356256,0.8683041561163014,0.43468534417128335,0.43468534417128335,,,,False,0.5784864686095339,0.35870002594523054,0.86970430226793,0.4427896221370543,0.4427896221370543,37113,28013,68519,599347,2
phase1_threshold_base,0.085,1.35,0.6,False,1.22,2.3,,0.12,0.5698645702177317,0.35134239624356256,0.8683041561163014,0.43468534417128335,0.43468534417128335,,,,False,0.5784864686095339,0.35870002594523054,0.86970430226793,0.4427896221370543,0.4427896221370543,37113,28013,68519,599347,2
phase1_threshold_base,0.085,1.35,0.55,False,1.22,2.3,,0.12,0.5698645702177317,0.35134239624356256,0.8683041561163014,0.43468534417128335,0.43468534417128335,,,,False,0.5784864686095339,0.35870002594523054,0.86970430226793,0.4427896221370543,0.4427896221370543,37113,28013,68519,599347,2
phase1_threshold_base,0.085,1.45,0.55,False,1.22,2.3,,0.12,0.5611958618271086,0.36358300514995456,0.8673164236444599,0.44127582324149184,0.44127582324149184,,,,False,0.568314643708451,0.37167435633338664,0.8685990447475902,0.44933415645751507,0.44933415645751507,38406,30030,67226,597330,2
phase1_threshold_base,0.085,1.45,0.5,False,1.22,2.3,,0.12,0.5611958618271086,0.36358300514995456,0.8673164236444599,0.44127582324149184,0.44127582324149184,,,,False,0.568314643708451,0.37167435633338664,0.8685990447475902,0.44933415645751507,0.44933415645751507,38406,30030,67226,597330,2
phase1_threshold_base,0.095,1.25,0.5,False,1.22,2.3,,0.12,0.5637831119629835,0.35642608300514994,0.8675115144503623,0.43674200901324145,0.43674200901324145,,,,False,0.5709637590809522,0.36377348529340897,0.868720893523782,0.4443440902111655,0.4443440902111655,37650,29131,67982,598229,2
phase1_threshold_base,0.085,1.45,0.6,False,1.22,2.3,,0.12,0.5611958618271086,0.36358300514995456,0.8673164236444599,0.44127582324149184,0.44127582324149184,,,,False,0.568314643708451,0.37167435633338664,0.8685990447475902,0.44933415645751507,0.44933415645751507,38406,30030,67226,597330,2
phase1_threshold_base,0.095,1.25,0.55,False,1.22,2.3,,0.12,0.5637831119629835,0.35642608300514994,0.8675115144503623,0.43674200901324145,0.43674200901324145,,,,False,0.5709637590809522,0.36377348529340897,0.868720893523782,0.4443440902111655,0.4443440902111655,37650,29131,67982,598229,2
phase1_threshold_base,0.095,1.25,0.6,False,1.22,2.3,,0.12,0.5637831119629835,0.35642608300514994,0.8675115144503623,0.43674200901324145,0.43674200901324145,,,,False,0.5709637590809522,0.36377348529340897,0.868720893523782,0.4443440902111655,0.4443440902111655,37650,29131,67982,598229,2
phase1_threshold_base,0.095,1.35,0.55,False,1.22,2.3,,0.12,0.5565649858004719,0.37291729778854893,0.8668130075089496,0.4465985295534808,0.4465985295534808,,,,False,0.5641448329415089,0.3804350367268027,0.868150738424556,0.4543816844404446,0.4543816844404446,39392,31385,66240,595975,2
phase1_threshold_base,0.095,1.35,0.5,False,1.22,2.3,,0.12,0.5565649858004719,0.37291729778854893,0.8668130075089496,0.4465985295534808,0.4465985295534808,,,,False,0.5641448329415089,0.3804350367268027,0.868150738424556,0.4543816844404446,0.4543816844404446,39392,31385,66240,595975,2
phase1_threshold_base,0.095,1.35,0.6,False,1.22,2.3,,0.12,0.5565649858004719,0.37291729778854893,0.8668130075089496,0.4465985295534808,0.4465985295534808,,,,False,0.5641448329415089,0.3804350367268027,0.868150738424556,0.4543816844404446,0.4543816844404446,39392,31385,66240,595975,2
phase1_threshold_base,0.095,1.45,0.5,False,1.22,2.3,,0.12,0.5504114538034388,0.38941797940018175,0.8661690714223348,0.4561255662066786,0.4561255662066786,,,,False,0.5585708809606701,0.3995507839848865,0.8678787794459186,0.4657399523261332,0.4657399523261332,41135,33600,64497,593760,2
phase1_threshold_base,0.095,1.45,0.55,False,1.22,2.3,,0.12,0.5504114538034388,0.38941797940018175,0.8661690714223348,0.4561255662066786,0.4561255662066786,,,,False,0.5585708809606701,0.3995507839848865,0.8678787794459186,0.4657399523261332,0.4657399523261332,41135,33600,64497,593760,2
phase1_threshold_base,0.095,1.45,0.6,False,1.22,2.3,,0.12,0.5504114538034388,0.38941797940018175,0.8661690714223348,0.4561255662066786,0.4561255662066786,,,,False,0.5585708809606701,0.3995507839848865,0.8678787794459186,0.4657399523261332,0.4657399523261332,41135,33600,64497,593760,2
phase1_threshold_base,0.105,1.25,0.5,False,1.22,2.3,,0.12,0.5539599230034206,0.3786920630112087,0.866521053435781,0.44985745854489634,0.44985745854489634,,,,False,0.5618347001385202,0.3871958576898178,0.8680076723321841,0.4583786776095381,0.4583786776095381,40002,32209,65630,595151,2
phase1_threshold_base,0.105,1.25,0.55,False,1.22,2.3,,0.12,0.5539599230034206,0.3786920630112087,0.866521053435781,0.44985745854489634,0.44985745854489634,,,,False,0.5618347001385202,0.3871958576898178,0.8680076723321841,0.4583786776095381,0.4583786776095381,40002,32209,65630,595151,2
phase1_threshold_base,0.105,1.25,0.6,False,1.22,2.3,,0.12,0.5539599230034206,0.3786920630112087,0.866521053435781,0.44985745854489634,0.44985745854489634,,,,False,0.5618347001385202,0.3871958576898178,0.8680076723321841,0.4583786776095381,0.4583786776095381,40002,32209,65630,595151,2
