config,split,dice,cldice,precision,sensitivity,specificity,accuracy,pred_density,gt_density
best_tuned,train,0.407085262774299,0.4780049371018243,0.3626303870510096,0.4969067613797975,0.9366551851983493,0.9053153403953046,0.09325283474392362,0.07003180496780961
best_tuned,test,0.40479401393148223,0.4757596331345306,0.34587874698766996,0.5146716638066875,0.9355963053690981,0.9084668765597648,0.09334817165798612,0.06445314364963108
best_tuned,all,0.40616876323717227,0.4771068155149068,0.35592973102567366,0.5040127223505535,0.9362316332666488,0.9065759548610886,0.0932909695095486,0.06780034044053819
