config,split,dice,cldice,precision,sensitivity,specificity,accuracy,pred_density,gt_density
best_tuned,train,0.37154895753041445,0.4554152992920474,0.32112113582348784,0.4866145621459582,0.9241587537452477,0.8925236805103222,0.1040250560619213,0.07003180496780961
best_tuned,test,0.36194850242168347,0.44220455880217246,0.2974404134260029,0.491190621538799,0.9217558366678024,0.8941188490125649,0.10500976732042103,0.06445314364963108
best_tuned,all,0.36770877548692205,0.4501310030960975,0.31164884686449384,0.48844498590309465,0.9231975869142695,0.893161747911219,0.1044189405653212,0.06780034044053819
