dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,method
0.41225965284047306,0.25965180867136556,0.5220187830476987,0.34063755278598706,0.9548635435452983,0.8772135416666381,0.08249348958333333,0.12641927083333335,gabor_P10
0.024877218095208452,0.012595276771207649,0.2994652406399319,0.012977649603457366,0.995606713269999,0.8713834635416383,0.005478515625,0.12641927083333335,gabor_P10_iClean
0.024877218095208452,0.012595276771207649,0.2994652406399319,0.012977649603457366,0.995606713269999,0.8713834635416383,0.005478515625,0.12641927083333335,gabor_P10_FillGap
0.3793605142953173,0.23408075493752684,0.5530235769948935,0.2887012050673889,0.9662324305793263,0.8805794270833046,0.06599609375,0.12641927083333335,gabor_P08
0.10495068019257985,0.055381503317942775,0.5689305625935912,0.05780718920587656,0.9936615939544426,0.8753515624999715,0.012845052083333334,0.12641927083333335,gabor_P08_iClean
0.36071805702211185,0.22004637979897362,0.5698398576509287,0.2638788752702998,0.9711734807947052,0.8817578124999713,0.058541666666666665,0.12641927083333335,gabor_Entropy
0.4314062569467476,0.27502739881329596,0.5081875632832275,0.374781130909369,0.9475115887376493,0.8751074218749715,0.093232421875,0.12641927083333335,gabor_Hyst
0.028621580769411327,0.014518562489175506,0.2690192483947341,0.01511484189926483,0.9940565798690959,0.8702994791666383,0.007102864583333333,0.12641927083333335,gabor_Hyst_iClean
0.32845776911321306,0.19649983293509707,0.20648011977157235,0.8025800803376243,0.5536472850307584,0.585117187499981,0.49138671875,0.12641927083333335,gabor_EntSeedGrow
4.965366568185664e-05,2.4827449227860167e-05,0.0006930006929958905,2.5749304768764615e-05,0.9946267010477935,0.868889973958305,0.004697265625,0.12641927083333335,gabor_EntSeedGrow_iClean
4.965366568185664e-05,2.4827449227860167e-05,0.0006930006929958905,2.5749304768764615e-05,0.9946267010477935,0.868889973958305,0.004697265625,0.12641927083333335,gabor_EntSeedGrow_FillGap
0.38163294668975234,0.2358135911807837,0.2599957057906237,0.7171438871148633,0.7046176089192028,0.706201171874977,0.348701171875,0.12641927083333335,gabor_RegionGrow
0.34948641613536335,0.21174404109843772,0.44275502547275275,0.2886754557626201,0.9474221579645202,0.8641438802083051,0.08242513020833334,0.12641927083333335,almeida_P10
0.029579010375092387,0.015011518112544616,0.47063492063118545,0.015269337727877417,0.9975145697634183,0.8733398437499715,0.0041015625,0.12641927083333335,almeida_P10_iClean
0.029579010375092387,0.015011518112544616,0.47063492063118545,0.015269337727877417,0.9975145697634183,0.8733398437499715,0.0041015625,0.12641927083333335,almeida_P10_FillGap
0.31377658944370507,0.18608245353454578,0.4576689539416213,0.23872180451121675,0.959063063600149,0.8679980468749717,0.06594075520833333,0.12641927083333335,almeida_P08
0.054371239693962625,0.02794533099182308,0.7070186735305408,0.028272736636103548,0.9983045415927249,0.8756738281249714,0.005055338541666667,0.12641927083333335,almeida_P08_iClean
0.3544424165272995,0.2153935055735348,0.4382704342877154,0.29753321660307513,0.9448137604149235,0.8629850260416385,0.08582356770833334,0.12641927083333335,almeida_Entropy
0.38075671973971625,0.23514485091981477,0.4269260302020646,0.343598722834395,0.9332548329879964,0.858710937499972,0.10174479166666667,0.12641927083333335,almeida_Hyst
0.032320557149505304,0.016425722831501392,0.3391662377748885,0.01696879184261588,0.9952154536375596,0.8715462239583049,0.006324869791666667,0.12641927083333335,almeida_Hyst_iClean
0.32374540335866764,0.19313617633463787,0.2053928695050048,0.7639561231844774,0.5722936012281613,0.5965234374999806,0.47021484375,0.12641927083333335,almeida_EntSeedGrow
0.0011446831850806896,0.0005726693550310023,0.007749434937010819,0.0006179833144503507,0.988549134757233,0.8636555989583052,0.010081380208333334,0.12641927083333335,almeida_EntSeedGrow_iClean
0.0011446831850806896,0.0005726693550310023,0.007749434937010819,0.0006179833144503507,0.988549134757233,0.8636555989583052,0.010081380208333334,0.12641927083333335,almeida_EntSeedGrow_FillGap
0.3903817196789464,0.24253062011763502,0.27941601297745833,0.6475435163248925,0.7583356933120404,0.7443294270833091,0.29297526041666666,0.12641927083333335,almeida_RegionGrow
0.39319223216227783,0.24470396523623716,0.4980652294083163,0.32480173035319687,0.9526315004992862,0.8732617187499715,0.08244140625,0.12641927083333335,fused_P10
0.04004225317511975,0.020430161435871747,0.4355959379987408,0.02098568338654316,0.9960650459822854,0.8727962239583049,0.006090494791666666,0.12641927083333335,fused_P10_iClean
0.04004225317511975,0.020430161435871747,0.4355959379987408,0.02098568338654316,0.9960650459822854,0.8727962239583049,0.006090494791666666,0.12641927083333335,fused_P10_FillGap
0.36715907744887777,0.22485906151545665,0.5354622180541259,0.27935420743632733,0.9649282318045279,0.8782584635416381,0.06595377604166666,0.12641927083333335,fused_P08
0.06143876830128348,0.031692972755596745,0.5698147311316322,0.03246987331341218,0.9964525793325112,0.8745865885416382,0.007203776041666667,0.12641927083333335,fused_P08_iClean
0.3591257509839861,0.2188624455526337,0.5448973176862191,0.26781851889992075,0.9676297864094674,0.8791601562499713,0.062135416666666665,0.12641927083333335,fused_Entropy
0.4200039735474669,0.2658259682402339,0.4678469807143636,0.3810382119681788,0.9372792177788027,0.8669596354166385,0.10296223958333334,0.12641927083333335,fused_Hyst
0.03621013591000263,0.01843890559379279,0.34559850954659715,0.019105984138423345,0.9947645734897007,0.8714225260416383,0.006988932291666666,0.12641927083333335,fused_Hyst_iClean
0.33402847730797774,0.20050071250211132,0.2118023187565021,0.789808425172317,0.5746597904338668,0.6018587239583137,0.471416015625,0.12641927083333335,fused_EntSeedGrow
0.0007649463342335562,0.0003826195088121141,0.005338672005320859,0.00041198887630023383,0.9888919527208944,0.8639290364583052,0.009755859375,0.12641927083333335,fused_EntSeedGrow_iClean
0.0007649463342335562,0.0003826195088121141,0.005338672005320859,0.00041198887630023383,0.9888919527208944,0.8639290364583052,0.009755859375,0.12641927083333335,fused_EntSeedGrow_FillGap
0.3840082879486331,0.23763010978637175,0.26645101386764647,0.68719744566879,0.7262188669120774,0.7212858072916432,0.326044921875,0.12641927083333335,fused_RegionGrow
0.5009240749819898,0.33415523965270244,0.5176970452948789,0.4852038579568591,0.9557835527538003,0.9138541666666369,0.08350911458333334,0.0891015625,gabor_P10
0.09564864273885745,0.050226363099517675,0.32988580047332494,0.05593307029078769,0.9888860299898156,0.9057584635416371,0.015107421875,0.0891015625,gabor_P10_iClean
0.09564864273885745,0.050226363099517675,0.32988580047332494,0.05593307029078769,0.9888860299898156,0.9057584635416371,0.015107421875,0.0891015625,gabor_P10_FillGap
0.4967115565298055,0.33041666666657493,0.5795936266624861,0.43456817185429103,0.9691667738753459,0.92153320312497,0.066806640625,0.0891015625,gabor_P08
0.12014358778864635,0.06391104501822904,0.46043340637823127,0.06908519655119498,0.9920808496647586,0.909840494791637,0.013369140625,0.0891015625,gabor_P08_iClean
0.4831194605443082,0.318495391019828,0.6312098532614584,0.39131228993117373,0.9776362622753628,0.9253938802083032,0.05523763020833333,0.0891015625,gabor_Entropy
0.5020102567767093,0.3351226262047106,0.49130845370903736,0.5131886599442813,0.948025215489481,0.9092805989583037,0.09306966145833333,0.0891015625,gabor_Hyst
0.08069128816996811,0.04204184958501553,0.2549057703511659,0.04793219348237325,0.9862951527366458,0.9026855468749706,0.016754557291666666,0.0891015625,gabor_Hyst_iClean
0.25909705922958665,0.1488291237620213,0.15261901199064737,0.857007160601762,0.5345533684977724,0.563284505208315,0.5003352864583334,0.0891015625,gabor_EntSeedGrow
0.0,0.0,0.0,0.0,0.9991459039123676,0.9101204427083037,0.0007779947916666666,0.0891015625,gabor_EntSeedGrow_iClean
0.0,0.0,0.0,0.0,0.9991459039123676,0.9101204427083037,0.0007779947916666666,0.0891015625,gabor_EntSeedGrow_FillGap
0.3149559991106359,0.18691262598745345,0.1959449208884589,0.8021701008326749,0.6780164958474248,0.6890787760416442,0.3647688802083333,0.0891015625,gabor_RegionGrow
0.45141456054310614,0.2915012301170946,0.46658608858372325,0.4371985971063725,0.9511092528267024,0.9053190104166372,0.08348958333333334,0.0891015625,almeida_P10
0.32006129764925706,0.19051962860394508,0.6376621960520797,0.21364898436350516,0.9881248481209532,0.9191178385416368,0.029853515625,0.0891015625,almeida_P10_iClean
0.32006129764925706,0.19051962860394508,0.6376621960520797,0.21364898436350516,0.9881248481209532,0.9191178385416368,0.029853515625,0.0891015625,almeida_P10_FillGap
0.43729379828765147,0.27983110184658067,0.5103323910710058,0.3825442057575688,0.9640958017067283,0.9122786458333036,0.06679036458333333,0.0891015625,almeida_P08
0.3006634412027985,0.17692989634472964,0.7262421273607751,0.18957328657014846,0.9930099918521023,0.9214225260416367,0.023258463541666666,0.0891015625,almeida_P08_iClean
0.4503924947347405,0.2906494019965675,0.47316759192192726,0.42970919187475165,0.9531998227482256,0.9065559895833037,0.08091796875,0.0891015625,almeida_Entropy
0.4686918192956306,0.30607282400858216,0.4151842350087635,0.5380315651028285,0.9258687479451332,0.8913118489583043,0.11546549479166666,0.0891015625,almeida_Hyst
0.12773388773385233,0.06822421604333061,0.2647362978280308,0.08417360806660669,0.9771323813199188,0.8975683593749707,0.028330078125,0.0891015625,almeida_Hyst_iClean
0.2787945570266651,0.16197633941074183,0.1653764187620316,0.8873666520528688,0.5619380476578268,0.5909342447916474,0.478095703125,0.0891015625,almeida_EntSeedGrow
0.0,0.0,0.0,0.0,0.9964120817072989,0.9076302083333038,0.0032682291666666667,0.0891015625,almeida_EntSeedGrow_iClean
0.0,0.0,0.0,0.0,0.9964120817072989,0.9076302083333038,0.0032682291666666667,0.0891015625,almeida_EntSeedGrow_FillGap
0.35525641732932267,0.21599501653167705,0.2264875239922997,0.8233961712696101,0.7249274554368853,0.7337011718749761,0.3239290364583333,0.0891015625,almeida_RegionGrow
0.501848080259391,0.3349780977794837,0.5186311194260529,0.4861172000582763,0.9558657461011423,0.9140104166666368,0.083515625,0.0891015625,fused_P10
0.11964527280922302,0.06362909672260156,0.33768878330165,0.07270203127280699,0.9860521463184175,0.9046712239583039,0.019182942708333334,0.0891015625,fused_P10_iClean
0.11964527280922302,0.06362909672260156,0.33768878330165,0.07270203127280699,0.9860521463184175,0.9046712239583039,0.019182942708333334,0.0891015625,fused_P10_FillGap
0.49247343257396237,0.3266764534802297,0.5746163215587943,0.43087826976456567,0.968798690624206,0.9208691406249699,0.06681315104166667,0.0891015625,fused_P08
0.16636895595929585,0.09073196949844109,0.529815613965222,0.0986774806371114,0.9914340237574155,0.9118880208333037,0.016595052083333332,0.0891015625,fused_P08_iClean
0.4968588917524773,0.33054707174614734,0.5534720976132453,0.4507525938914033,0.9644281487198935,0.9186588541666367,0.07256510416666667,0.0891015625,fused_Entropy
