dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,image,source,method
0.38303226107075333,0.2368830570017412,0.4807017543857775,0.31834964240522623,0.9503853331296741,0.8706998697916383,0.08349609375,0.12607747395833332,15.png,RetCam,C6G6_combined_P10
0.4315732832957917,0.2751631802107224,0.46343487021439395,0.40381090082868926,0.932550871795219,0.8658886718749718,0.10985677083333334,0.12607747395833332,15.png,RetCam,C6G6_combined_Hyst
0.051329188940748574,0.02634061569016228,0.4065134099601283,0.02739407709585929,0.9942302463226296,0.8723339843749716,0.00849609375,0.12607747395833332,15.png,RetCam,C6G6_combined_HystCln
0.1299516690003772,0.06949107509478769,0.5186587344501196,0.07428158322788612,0.9900547176768644,0.8745963541666382,0.018056640625,0.12607747395833332,15.png,RetCam,C6G6_combined_HystConn
0.43837436694574056,0.2807166824537575,0.4260373772567857,0.45144716118859535,0.9122580260662903,0.8541601562499722,0.13359700520833334,0.12607747395833332,15.png,RetCam,C6G6_combined_Elbow
0.06629631330056786,0.03428462889974968,0.2989029186497642,0.03728279672612706,0.9873840182665042,0.8675976562499718,0.015725911458333332,0.12607747395833332,15.png,RetCam,C6G6_combined_ElbowCln
0.08343482102345359,0.04353351607275267,0.5553083280338357,0.04510598745190026,0.9947889700486464,0.8750553385416382,0.010240885416666666,0.12607747395833332,15.png,RetCam,C6G6_combined_P10Cln
0.0881839348078948,0.0461257421220769,0.7269092363025713,0.046939144354639195,0.9974559446341664,0.8776171874999714,0.008141276041666666,0.12607747395833332,15.png,RetCam,C6G6_P10_P10
0.09325147442712627,0.04890601627663999,0.7304051495617933,0.049805065709625417,0.9973479247138032,0.8778841145833047,0.008597005208333333,0.12607747395833332,15.png,RetCam,C6G6_P10_Hyst
0.09385042889933701,0.04923560581090454,0.7317256970582829,0.05014071415660579,0.9973479247138032,0.877926432291638,0.008639322916666666,0.12607747395833332,15.png,RetCam,C6G6_P10_HystCln
0.030280743577380673,0.015373126641598761,0.8528571428449592,0.01541400944979076,0.9996163430414312,0.8755305989583048,0.0022786458333333335,0.12607747395833332,15.png,RetCam,C6G6_P10_HystConn
0.13287155126011915,0.07116358349624727,0.7093953023470531,0.0733004569982512,0.9956680287109128,0.8793782552083047,0.01302734375,0.12607747395833332,15.png,RetCam,C6G6_P10_Elbow
0.13455083214005903,0.07212784698626598,0.7405684754502828,0.07399757300351811,0.9962602758604905,0.8799837239583047,0.01259765625,0.12607747395833332,15.png,RetCam,C6G6_P10_ElbowCln
0.0894791691912243,0.046834961309134386,0.7296442687718196,0.0476620794712123,0.9974522198093263,0.8777050781249714,0.008235677083333334,0.12607747395833332,15.png,RetCam,C6G6_P10_P10Cln
0.10515468858585034,0.0554951308966598,0.7318212141403209,0.056647130205763695,0.9970052408285128,0.8784472656249713,0.009759114583333334,0.12607747395833332,15.png,RetCam,C6G6_TriClean_P10
0.09329530623094376,0.04893012879017115,0.7302307983324623,0.0498308848209316,0.9973441998889631,0.8778841145833047,0.008603515625,0.12607747395833332,15.png,RetCam,C6G6_TriClean_Hyst
0.09384816121391441,0.04923435757021367,0.7314500941592036,0.05014071415660579,0.9973441998889631,0.8779231770833047,0.008642578125,0.12607747395833332,15.png,RetCam,C6G6_TriClean_HystCln
0.030823046310605354,0.01565275596632195,0.844444444432716,0.015698019674158764,0.9995828196178702,0.8755371093749714,0.00234375,0.12607747395833332,15.png,RetCam,C6G6_TriClean_HystConn
0.16633354010150797,0.0907109028491015,0.75479566305097,0.09346518292837948,0.9956196059879913,0.8818782552083045,0.015611979166666666,0.12607747395833332,15.png,RetCam,C6G6_TriClean_Elbow
0.16651350854618488,0.09081796311144477,0.7554721701047415,0.09356845937360421,0.9956307804625116,0.881901041666638,0.015615234375,0.12607747395833332,15.png,RetCam,C6G6_TriClean_ElbowCln
0.10581529028546997,0.055863237488289745,0.7312148295242263,0.05703441687535643,0.996975442229792,0.8784700520833048,0.009833984375,0.12607747395833332,15.png,RetCam,C6G6_TriClean_P10Cln
0.38802168274227855,0.24071147768437512,0.4869405894275351,0.32250651932552155,0.9509775802792519,0.8717415364583049,0.08350260416666666,0.12607747395833332,15.png,RetCam,C4G4_combined_P10
0.43628970062393096,0.2790092901466554,0.47744291676881984,0.4016679145902761,0.9365774074473798,0.8691373697916384,0.10606770833333333,0.12607747395833332,15.png,RetCam,C4G4_combined_Hyst
0.03380879522234001,0.017195069909878458,0.38246789502857365,0.017686091244734792,0.9958803437267991,0.8725520833333049,0.005830078125,0.12607747395833332,15.png,RetCam,C4G4_combined_HystCln
0.1302933078480601,0.06968649595948066,0.5488880368087636,0.07392011566959956,0.9912354871511797,0.8755826822916382,0.016979166666666667,0.12607747395833332,15.png,RetCam,C4G4_combined_HystConn
0.45696020056402925,0.29614284785853384,0.4440843972321304,0.47060494177778256,0.9150106716231328,0.8589811197916387,0.13360677083333333,0.12607747395833332,15.png,RetCam,C4G4_combined_Elbow
0.046743869848552035,0.023931254650626742,0.25388337152978385,0.02574165397226363,0.9890862632184353,0.8676302083333051,0.012783203125,0.12607747395833332,15.png,RetCam,C4G4_combined_ElbowCln
0.11532560719425135,0.061191263400445554,0.671892189217074,0.06307608892100305,0.9955562839657094,0.8779915364583047,0.0118359375,0.12607747395833332,15.png,RetCam,C4G4_combined_P10Cln
0.07683352735737368,0.03995157384986886,0.6333466613329335,0.040897472308992565,0.9965843356215802,0.8760937499999715,0.008141276041666666,0.12607747395833332,15.png,RetCam,C4G4_P10_P10
0.07918404745254042,0.04122417212722723,0.5988329686338482,0.042394980764751136,0.9959026926758398,0.8756868489583048,0.00892578125,0.12607747395833332,15.png,RetCam,C4G4_P10_Hyst
0.0809011776753515,0.042155816435421524,0.7269938650274891,0.04283390565695623,0.997679434124573,0.8772949218749714,0.0074283854166666665,0.12607747395833332,15.png,RetCam,C4G4_P10_HystCln
0.027474195506975444,0.013928434013078382,0.6813048933415143,0.014019777439256921,0.9990538944905744,0.8748632812499715,0.0025944010416666667,0.12607747395833332,15.png,RetCam,C4G4_P10_HystConn
0.10862545046096583,0.057432014450781325,0.579815138644567,0.059926157341648835,0.9937348446188947,0.8760026041666381,0.013030598958333334,0.12607747395833332,15.png,RetCam,C4G4_P10_Elbow
0.11174730413204702,0.059180269874144854,0.7353218210337981,0.060468358679078654,0.9968599726597485,0.8788020833333047,0.010367838541666667,0.12607747395833332,15.png,RetCam,C4G4_P10_ElbowCln
0.07799824064116949,0.04058177379982695,0.7277701778352588,0.04120730164466675,0.997776279570416,0.877174479166638,0.007138671875,0.12607747395833332,15.png,RetCam,C4G4_P10_P10Cln
0.10204081632650612,0.053763440860201454,0.7279890373390614,0.054865611525637126,0.997042489076914,0.8782552083333047,0.009501953125,0.12607747395833332,15.png,RetCam,C4G4_TriClean_P10
0.20081235493657365,0.11161279118804446,0.7403324008544672,0.11616018176651362,0.9941222264022663,0.8834309895833046,0.019781901041666668,0.12607747395833332,15.png,RetCam,C4G4_TriClean_Hyst
0.20322595018486764,0.11310601363915361,0.7410235580816555,0.11776096666749691,0.9940626292048246,0.8835807291666379,0.020035807291666666,0.12607747395833332,15.png,RetCam,C4G4_TriClean_HystCln
0.04966049460047364,0.025462487153128096,0.8398305084674591,0.025586739304426537,0.9992960081051816,0.8765332031249714,0.003841145833333333,0.12607747395833332,15.png,RetCam,C4G4_TriClean_HystConn
0.16147093384941327,0.08782615234225936,0.7503211991418622,0.09047016601686235,0.9956568542363924,0.8815332031249713,0.015201822916666666,0.12607747395833332,15.png,RetCam,C4G4_TriClean_Elbow
0.16107475343345906,0.0875917896794347,0.7491961414774937,0.0902377940151067,0.995641954937032,0.8814908854166379,0.015185546875,0.12607747395833332,15.png,RetCam,C4G4_TriClean_ElbowCln
0.10388738339046408,0.05478966939011591,0.7297843665743606,0.055924195089190595,0.9970126904781931,0.8783626302083047,0.009661458333333333,0.12607747395833332,15.png,RetCam,C4G4_TriClean_P10Cln
0.4366426918117166,0.2792980782606413,0.5480851727632212,0.3628617902970843,0.9568367297527477,0.8819498697916379,0.08347005208333333,0.12607747395833332,15.png,RetCam,FlatSub+G6_combined_P10
0.3921322131599626,0.24388336924805548,0.2788552739165681,0.6604012289895277,0.7536140113010905,0.7418619791666425,0.298583984375,0.12607747395833332,15.png,RetCam,FlatSub+G6_combined_Hyst
0.004559501494502113,0.0022849598862591945,0.1204819277092305,0.002323720017556396,0.9975527900800093,0.8720768229166382,0.002431640625,0.12607747395833332,15.png,RetCam,FlatSub+G6_combined_HystCln
0.14258216045346875,0.07676364327817518,0.22558113544913636,0.10423175234305744,0.9483776525408539,0.8419498697916392,0.058255208333333336,0.12607747395833332,15.png,RetCam,FlatSub+G6_combined_HystConn
0.4414548828344837,0.28324806126712954,0.42909720191078554,0.45454545454533724,0.9127534277700251,0.8549837239583055,0.1335546875,0.12607747395833332,15.png,RetCam,FlatSub+G6_combined_Elbow
0.05603642778027321,0.02882586308769545,0.13628654095566567,0.035268906044244853,0.9677541913591152,0.8501888020833056,0.032626953125,0.12607747395833332,15.png,RetCam,FlatSub+G6_combined_ElbowCln
0.14581976341055497,0.07864379121998082,0.3915594673884094,0.08959231623245215,0.9799157444620801,0.8676660156249717,0.02884765625,0.12607747395833332,15.png,RetCam,FlatSub+G6_combined_P10Cln
0.0,0.0,0.0,0.0,0.9999999999999627,0.8739225260416382,0.0,0.12607747395833332,15.png,RetCam,FlatSub+G6_P10_P10
0.11322664610042582,0.0600107298878318,0.8507787033652634,0.060649092458221934,0.9984653721658366,0.8802278645833046,0.008987630208333333,0.12607747395833332,15.png,RetCam,FlatSub+G6_P10_Hyst
0.11279899691355305,0.059770526154381276,0.8533381977349386,0.06039090134516011,0.9985026204142378,0.8802278645833046,0.008922526041666667,0.12607747395833332,15.png,RetCam,FlatSub+G6_P10_HystCln
0.04516388902873845,0.023103670315512404,0.9051463168425313,0.023159742841645414,0.9996498664649922,0.8765364583333047,0.0032259114583333332,0.12607747395833332,15.png,RetCam,FlatSub+G6_P10_HystConn
0.15683796686320398,0.08509179553589674,0.8375406148441952,0.08651984198701647,0.99757886385389,0.8827148437499712,0.013024088541666666,0.12607747395833332,15.png,RetCam,FlatSub+G6_P10_Elbow
0.1562412210880803,0.08474059778052141,0.8373902132977732,0.08615837442872992,0.9975863135035703,0.8826757812499713,0.012972005208333333,0.12607747395833332,15.png,RetCam,FlatSub+G6_P10_ElbowCln
0.0,0.0,0.0,0.0,0.9999999999999627,0.8739225260416382,0.0,0.12607747395833332,15.png,RetCam,FlatSub+G6_P10_P10Cln
0.0,0.0,0.0,0.0,0.9999999999999627,0.8739225260416382,0.0,0.12607747395833332,15.png,RetCam,FlatSub+G6_TriClean_P10
0.1097611053406822,0.058067319242452,0.8515742128903615,0.0586610208876459,0.9985249693632785,0.8800292968749713,0.008684895833333333,0.12607747395833332,15.png,RetCam,FlatSub+G6_TriClean_Hyst
0.11032750458890196,0.05838445807769469,0.8544706322452134,0.05897085022332009,0.9985510431371593,0.8800911458333046,0.008701171875,0.12607747395833332,15.png,RetCam,FlatSub+G6_TriClean_HystCln
0.04432132963987804,0.022662889518407763,0.8988764044852005,0.022720817949440315,0.9996312423407916,0.8764648437499715,0.003186848958333333,0.12607747395833332,15.png,RetCam,FlatSub+G6_TriClean_HystConn
0.0,0.0,0.0,0.0,0.9999999999999627,0.8739225260416382,0.0,0.12607747395833332,15.png,RetCam,FlatSub+G6_TriClean_Elbow
0.0,0.0,0.0,0.0,0.9999999999999627,0.8739225260416382,0.0,0.12607747395833332,15.png,RetCam,FlatSub+G6_TriClean_ElbowCln
0.0,0.0,0.0,0.0,0.9999999999999627,0.8739225260416382,0.0,0.12607747395833332,15.png,RetCam,FlatSub+G6_TriClean_P10Cln
0.47075446795949405,0.30783445698962153,0.5904876908691997,0.3913919082904156,0.9608409164558678,0.8890462239583043,0.08356770833333334,0.12607747395833332,15.png,RetCam,C6_Gabor_P10
0.48403658896422486,0.31929305512295253,0.5647010224102156,0.4235367018666124,0.9528995898967496,0.8861588541666378,0.094560546875,0.12607747395833332,15.png,RetCam,C6_Gabor_Hyst
0.003277325311222815,0.0016413522782945515,0.031076066790208367,0.0017298804575142058,0.9922188409089693,0.8673404947916384,0.0070182291666666665,0.12607747395833332,15.png,RetCam,C6_Gabor_HystCln
0.15495769147317098,0.08398598273710954,0.4852561489326196,0.09220004647437655,0.9858903635056194,0.8732161458333049,0.023955078125,0.12607747395833332,15.png,RetCam,C6_Gabor_HystConn
0.48386732993340387,0.31914577100442665,0.4700555068652084,0.49851540109976544,0.91891801288041,0.8659147135416384,0.1337109375,0.12607747395833332,15.png,RetCam,C6_Gabor_Elbow
0.01241025153344767,0.006243869763879754,0.07835484839364049,0.0067387880509135484,0.9885647877408196,0.8647786458333051,0.010843098958333333,0.12607747395833332,15.png,RetCam,C6_Gabor_ElbowCln
0.07546101966701046,0.03920992010977817,0.43537414965867927,0.041310578089891484,0.9922709884567308,0.8723763020833049,0.011962890625,0.12607747395833332,15.png,RetCam,C6_Gabor_P10Cln
0.4476480457341006,0.28836762468971894,0.5619125619123427,0.3720017556994728,0.9581590425709874,0.8842578124999712,0.083466796875,0.12607747395833332,15.png,RetCam,C6_DoG_P10
0.48165873669222653,0.31722692936824476,0.5240148157142134,0.4456378611447044,0.9416021961566906,0.8790722656249713,0.10722005208333334,0.12607747395833332,15.png,RetCam,C6_DoG_Hyst
0.19087458678525265,0.10550655327210055,0.45518248175138176,0.12075598357901404,0.9791484305450171,0.8709244791666383,0.033447265625,0.12607747395833332,15.png,RetCam,C6_DoG_HystCln
0.12569155502717624,0.06706022979531455,0.548593095189486,0.0709767369806948,0.9915744462116299,0.8755078124999714,0.016311848958333333,0.12607747395833332,15.png,RetCam,C6_DoG_HystConn
0.4765033351722157,0.3127695295782479,0.4631809872028122,0.49061475304007374,0.9179681825461815,0.8640885416666385,0.133544921875,0.12607747395833332,15.png,RetCam,C6_DoG_Elbow
0.1707288899156423,0.09333164940639613,0.33562939974238465,0.11448193953161177,0.9673072123783019,0.859785156249972,0.04300455729166667,0.12607747395833332,15.png,RetCam,C6_DoG_ElbowCln
0.17527804258019802,0.09605739760376705,0.4881991975448569,0.10681366347367567,0.983845434668398,0.8732714843749715,0.027584635416666666,0.12607747395833332,15.png,RetCam,C6_DoG_P10Cln
0.41864148833735776,0.2647353432190387,0.5252308771380878,0.34801580129602955,0.954616734148041,0.8781380208333047,0.08353841145833334,0.12607747395833332,15.png,RetCam,C6_Gabor_Fused_P10
0.4411577608141856,0.2830034686798088,0.501264907842264,0.3939221811984215,0.9434571589270663,0.8741731770833049,0.09907877604166666,0.12607747395833332,15.png,RetCam,C6_Gabor_Fused_Hyst
0.05158865732830993,0.026477292652983025,0.4704049844215826,0.02729080065063456,0.9955674584402298,0.8734895833333048,0.007314453125,0.12607747395833332,15.png,RetCam,C6_Gabor_Fused_HystCln
0.13500373125887363,0.07238820448150345,0.5437158469935451,0.07707004724895379,0.9906693137754827,0.8754850260416381,0.01787109375,0.12607747395833332,15.png,RetCam,C6_Gabor_Fused_HystConn
0.45555945458185587,0.2949672979858976,0.4426341297093489,0.46926234798986105,0.9147536587091651,0.8585872395833054,0.133662109375,0.12607747395833332,15.png,RetCam,C6_Gabor_Fused_Elbow
0.050827229541560194,0.026076308017377946,0.2713643178404014,0.028039554878513843,0.9891384107661968,0.8679654947916384,0.01302734375,0.12607747395833332,15.png,RetCam,C6_Gabor_Fused_ElbowCln
0.09329571537870762,0.048930353873536246,0.6307791787887786,0.050373086158361426,0.9957462500325551,0.8765559895833047,0.010068359375,0.12607747395833332,15.png,RetCam,C6_Gabor_Fused_P10Cln
0.43559035059098195,0.2784375248232031,0.546712937689875,0.3620097596239803,0.9566989112336636,0.8817220052083046,0.08348307291666666,0.12607747395833332,15.png,RetCam,C6_Triple_P10
0.46843750422856684,0.3058559513711645,0.4921524026157259,0.4469029975987073,0.9334709035307267,0.8721256510416382,0.11448567708333333,0.12607747395833332,15.png,RetCam,C6_Triple_Hyst
0.06201178894904347,0.03199802176062513,0.430902430900996,0.033409930030199736,0.9936342743482117,0.8725716145833049,0.009775390625,0.12607747395833332,15.png,RetCam,C6_Triple_HystCln
0.13735538299726155,0.07374213080876695,0.5152787105431241,0.0792388525986731,0.98924643068656,0.8745149739583048,0.019388020833333332,0.12607747395833332,15.png,RetCam,C6_Triple_HystConn
0.4643331745354582,0.3023658301630607,0.4512976727183012,0.47814412227918773,0.9161318439000065,0.8609114583333053,0.13357747395833333,0.12607747395833332,15.png,RetCam,C6_Triple_Elbow
0.058589462129514595,0.030178811223400905,0.25635381228685944,0.033074281583219366,0.9861585508941074,0.8659960937499718,0.016266276041666666,0.12607747395833332,15.png,RetCam,C6_Triple_ElbowCln
0.10134247089746026,0.05337585601620476,0.5568738715487314,0.05574346131004732,0.9936007509246507,0.8753580729166381,0.012620442708333334,0.12607747395833332,15.png,RetCam,C6_Triple_P10Cln
0.4137384658401818,0.2608261354955715,0.5193230121278636,0.34383310526442806,0.9540878090207452,0.8771484374999714,0.08347330729166667,0.12607747395833332,15.png,RetCam,MultiFused_P10
0.4483989766944353,0.2889911581388084,0.49211687390068426,0.4118148253336057,0.9386856583068831,0.8722591145833049,0.10550455729166666,0.12607747395833332,15.png,RetCam,MultiFused_Hyst
0.11171325133230382,0.059161168933227155,0.4327526132396642,0.06413467248455652,0.9878719703205588,0.871409505208305,0.018684895833333333,0.12607747395833332,15.png,RetCam,MultiFused_HystCln
0.1413699119788791,0.07606134910330399,0.5246227822906241,0.08169166817276041,0.9893209271833623,0.8748893229166381,0.019632161458333332,0.12607747395833332,15.png,RetCam,MultiFused_HystConn
0.45085255767296256,0.2910326966655405,0.43822662019536474,0.46422762128515555,0.9141465122602269,0.857421874999972,0.13355794270833332,0.12607747395833332,15.png,RetCam,MultiFused_Elbow
0.12165169372782461,0.06476524791573832,0.30119375573890295,0.07621801657584978,0.9744886746700373,0.8612369791666385,0.031904296875,0.12607747395833332,15.png,RetCam,MultiFused_ElbowCln
0.10536061475786841,0.05560985144642895,0.5088307623507515,0.058764297332870634,0.9918165598262372,0.8741796874999715,0.014560546875,0.12607747395833332,15.png,RetCam,MultiFused_P10Cln
0.4499926394817533,0.29031645329174294,0.6046603631757705,0.3583335287083304,0.962225993868728,0.8783789062499714,0.08228190104166666,0.13884440104166668,16.png,RetCam,C6G6_combined_P10
0.47614401669438106,0.3124599843493789,0.5641215001282545,0.4119053759406345,0.9486858667835603,0.8741569010416381,0.10138020833333333,0.13884440104166668,16.png,RetCam,C6G6_combined_Hyst
