glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,vessel_density,skeleton_density,tortuosity_proxy,n_components,comp_size_mean,comp_size_max,comp_size_std,vessel_spread,vessel_anisotropy,soft_mean,soft_std,soft_p90,soft_p99,soft_skew,soft_grad_mean,soft_grad_p95,int_r_mean,int_r_std,int_g_mean,int_g_std,int_b_mean,int_b_std,ridge_resp_mean,ridge_resp_p95,ridge_resp_p99,ridge_resp_std,ridge_density,ridge_n_components,ridge_main_area,ridge_main_elong,ridge_main_extent,ridge_main_len,ridge_main_curv,ridge_main_contrast,ridge_center_dist,ridge_main_solidity
1.4165557939048552,0.6454450449647942,0.5391629549496463,0.11837385342125463,0.785507411716298,0.028521256577645062,0.29090151996115615,0.007073261456139508,0.9876470191327468,0.005662360991003662,0.08467372534333782,0.004098017260825827,0.10732182919925357,0.018199735810286624,5.896889399223246,2.0,10237.0,19724.0,9487.0,132.91504243058688,0.7035190561788383,0.4348704218864441,0.2562265694141388,0.8056679964065552,1.0,0.24403227865695953,0.36536747217178345,1.1417003870010376,141.23818969726562,61.55159378051758,105.40001678466797,40.47001266479492,78.71614074707031,24.812641143798828,0.2747330069541931,0.70330411195755,1.0,0.2061273753643036,0.16000251609250835,576.0,0.04320864697125364,4.369087722370949,0.17848172527282175,0.5664424054494543,4.820381938775665,0.5099165439605713,0.22500814956105306,0.2919012712811395
1.056632605999834,0.48629520241785595,0.42714512652259345,0.07799717058154611,0.8238373003447294,0.017216056549500883,0.3058001737506148,0.006252161777844406,0.9870814722674831,0.005978478418662472,0.09355283579280253,0.003807622544093653,0.08093536554515558,0.013412808837170082,6.034184673463975,2.0,7678.5,14421.0,6742.5,144.01132863638287,0.8772589027223668,0.46916913986206055,0.2708947956562042,0.8427419066429138,1.0,0.05119266360998154,0.408898264169693,1.274193525314331,111.90592956542969,48.41304397583008,86.73661041259766,33.139732360839844,88.80677032470703,26.0672550201416,0.3497487008571625,0.8203465938568115,0.9999934434890747,0.22640030086040497,0.159999789189645,1025.0,0.043727337886837005,18.543567961211266,0.1015072548875676,1.166056797185893,3.897684811199451,0.37699395418167114,0.49500020982472764,0.15196109854207526
1.2239644841422217,0.5800202629303363,0.43386404574851145,0.08277348678116936,0.8222945784997591,0.01874980676416546,0.29617565019802067,0.006766321476130059,0.9867399571262566,0.00632883323365693,0.08776579887653863,0.003990184929306623,0.047971278477336926,0.008241598690636467,5.820627798961801,2.0,4543.0,5442.0,899.0,134.44813576809537,0.7529482124965008,0.48034152388572693,0.279217004776001,0.8674699068069458,1.0,0.04186256229877472,0.4148295819759369,1.2811245918273926,117.2218246459961,35.33944320678711,100.7167739868164,35.06574630737305,108.31642150878906,39.748626708984375,0.3499951660633087,0.7554437518119812,0.9999983310699463,0.2020193189382553,0.1600010559383332,2876.0,0.04833029751062538,13.332871344830762,0.11914306538942107,0.9207382642195648,4.989202869883129,0.40902823209762573,0.5283360814989201,0.2556304891088781
1.1941530941895033,0.5584054005485235,0.4753860313334175,0.10782894906271309,0.8070552803294461,0.02786586528177943,0.29032069514770614,0.0070873730760758775,0.9889620782783592,0.0051826737415356814,0.08433633688816683,0.004097768889119291,0.09819722391381953,0.015749354276474666,6.234999997921667,2.0,9352.5,17835.0,8482.5,126.61358309741676,0.8079249003769403,0.43282550573349,0.25235483050346375,0.7854251265525818,1.0,0.2302665412425995,0.3655731976032257,1.1417003870010376,117.4900131225586,60.32693099975586,97.26055908203125,43.390647888183594,92.99676513671875,38.34412384033203,0.24187804758548737,0.6302303075790405,0.9999959468841553,0.19119857251644135,0.16000293987946493,821.0,0.050644673568383695,5.203341107633139,0.2277653169637587,0.5135510322905202,6.377926255808198,0.4801298975944519,0.14408376124434896,0.3402161837971393
1.4250197871694805,0.6249389566400033,0.47207081282989094,0.08262074123229078,0.8111789847322818,0.016063530560598893,0.30140024217317196,0.006517199472255304,0.9837616153054194,0.007192523754111738,0.0908845798710079,0.003911740241459363,0.09812080114869043,0.017156991185687486,5.71899816563256,2.0,9362.0,10812.0,1450.0,147.84759848824754,0.8885428495034464,0.4692338705062866,0.27240338921546936,0.8554216623306274,1.0,0.09551942348480225,0.38907870650291443,1.2248996496200562,114.90223693847656,32.20261764526367,107.63282012939453,28.940446853637695,104.13909912109375,27.045682907104492,0.3587801456451416,0.8064138293266296,1.0,0.2183956652879715,0.16000440191588147,1315.0,0.04365233249137958,11.713580585751485,0.0862193884944211,1.1342407064941022,4.5063874774847354,0.3669499158859253,0.490073016967814,0.14280816046386408
1.4609737136674594,0.8559436955288825,0.382350491066264,0.1286913784697728,0.8622105043102968,0.033079997288416256,0.3312235376811973,0.008982049406196034,0.987815935317132,0.007173460773015774,0.10978970912558288,0.005945430694391998,0.11454503295902481,0.01972572791414091,5.806884968987718,2.0,10374.0,19810.0,9436.0,134.92103443742494,0.8040239984169052,0.40589529275894165,0.2583535313606262,0.792682945728302,1.0,0.4354737102985382,0.32127779722213745,1.044715404510498,145.30149841308594,44.542579650878906,118.77407836914062,30.0186824798584,100.4174575805664,22.05949592590332,0.2853502035140991,0.700826108455658,0.9998679161071777,0.21642427146434784,0.16000309163381807,384.0,0.0437410977508364,22.405124461545796,0.11601142104107182,1.0221751198689573,3.3208901073125956,0.22771358489990234,0.48510367577585906,0.21119552178565384
1.2877234004476426,0.7588290069280217,0.3368355766437083,0.10950304313493629,0.8767664462365521,0.027514596940644218,0.3167241617915471,0.008235996344717516,0.988043234749806,0.007080301459132039,0.10038202629834832,0.005207204119425442,0.11317093155514348,0.019088228476553445,5.928833661132778,2.0,10497.0,19052.0,8555.0,136.22786338108614,0.7387330839148105,0.40946322679519653,0.2510764002799988,0.7764227390289307,1.0,0.39084234833717346,0.3158316910266876,1.0081300735473633,119.58439636230469,44.10818099975586,113.61994934082031,31.76487159729004,119.19511413574219,28.1987361907959,0.228053480386734,0.6260214447975159,1.0,0.19393320381641388,0.15999935312414088,454.0,0.07699978976534579,3.3577109044101596,0.2706328154604017,0.537189073542208,8.689619657093258,0.46524548530578613,0.38772597958605803,0.38541863413330946
1.3479021199496912,0.8072066229205382,0.3141465363605946,0.11117240986807002,0.8876099958376543,0.028613199634965118,0.3371400160808998,0.010155238335761846,0.9849453431457884,0.009066603339438605,0.11376651930868548,0.00684793883565244,0.07573283319051238,0.013204201630853639,5.735510201740609,2.0,7026.0,11215.0,4189.0,124.86709322617415,0.8484926645781795,0.43141889572143555,0.25954562425613403,0.8104838728904724,1.0,0.29959890246391296,0.35647261142730713,1.1411290168762207,139.72547912597656,39.42274856567383,99.8095932006836,26.18075180053711,81.80445098876953,19.334867477416992,0.2873835265636444,0.7726929783821106,0.999967098236084,0.22736434638500214,0.16000258694562564,420.0,0.05235870156887473,39.718109669697306,0.20210530695458612,0.9583197376473254,2.8920247183424475,0.39631620049476624,0.5177346283502584,0.39198676563944534
2.3205005277116144,1.2042909401179036,0.412137997370321,0.14144549902084622,0.8660568065180888,0.03278076381625858,0.3445524908332467,0.009358226854740942,0.9820406626846353,0.009386669104794038,0.11880399534925933,0.00645149276244086,0.1036657405659105,0.01791060879885631,5.787951805485557,2.0,9608.0,17703.0,8095.0,128.48762251273013,0.628653045100808,0.40245676040649414,0.2624679207801819,0.7967479825019836,1.0,0.4514446556568146,0.3238159120082855,1.056910514831543,160.74942016601562,39.80422592163086,125.8789291381836,31.44205093383789,102.2646255493164,23.004281997680664,0.2839062213897705,0.7612274885177612,0.999967098236084,0.23489025235176086,0.16000323685701184,345.0,0.038696625576565155,18.865738173672565,0.11860119047619047,1.0668528716169206,1.9918397865762325,0.3706987202167511,0.5216498257421822,0.13649207934662497
1.600875076741662,0.9645940720451845,0.35162587738523454,0.12494246281343194,0.8751120980985179,0.03204718760735718,0.3342921327428517,0.010396740296144116,0.9868049877298652,0.007999106872993338,0.11185932222254986,0.0069619184449553765,0.08592422651963595,0.015177421623902952,5.661319071065484,2.0,7940.0,14782.0,6842.0,141.44296176789592,0.6410302688473438,0.4549795687198639,0.27101612091064453,0.8421052694320679,1.0,0.17474040389060974,0.3655080199241638,1.1578947305679321,151.7349395751953,37.73410415649414,121.80261993408203,25.461517333984375,120.49916076660156,20.363174438476562,0.3605867624282837,0.7650774121284485,0.9999973773956299,0.2262774109840393,0.16000411224257902,781.0,0.05808542642873375,29.802314078804912,0.17850907095465354,1.1183710295909517,3.73380669940522,0.34515082836151123,0.4850607242684969,0.20660321981145693
1.469091513867203,0.922536272255352,0.3409302604175343,0.12651665174744142,0.8778728337081846,0.0333554434412024,0.3200758838797745,0.010498954108428554,0.9877365644404558,0.007748823638709302,0.10255879947878976,0.006721203034939468,0.0940284562611783,0.016374362670510664,5.742419300377431,2.0,8806.0,15735.0,6929.0,158.73402058926814,0.8479469545470453,0.44868898391723633,0.2638496160507202,0.8259109258651733,1.0,0.18308612704277039,0.35105669498443604,1.1012145280838013,149.458740234375,38.29330825805664,123.38835906982422,25.15985679626465,122.108154296875,18.89577293395996,0.32482215762138367,0.7932953238487244,0.9999991059303284,0.22682270407676697,0.16000106777715492,541.0,0.016603934758815834,10.202635765572603,0.21901408450704227,0.3179908518009402,3.6545371078464344,0.4004426598548889,0.3543654148427125,0.4587020648291
0.6579256881403447,0.33664696500598074,0.33716703367616363,0.10372398928353987,0.8555743001047053,0.036283024324269976,0.327697124594342,0.009883664841756795,0.9894410551973508,0.005426362888913708,0.10748309229810389,0.0064753385196095106,0.0794836919412899,0.013148048003758146,6.045284584110808,2.0,7275.5,9066.0,1790.5,140.00072296100228,0.9924518054591386,0.4543441832065582,0.2640310227870941,0.8306451439857483,1.0,0.16709782183170319,0.38475725054740906,1.2137095928192139,103.21747589111328,40.727447509765625,75.27113342285156,27.476720809936523,78.98291015625,22.51767921447754,0.2855854630470276,0.7260690331459045,0.999942421913147,0.21128371357917786,0.15999978150314909,464.0,0.03498680825262606,6.815204159894297,0.35754158758512894,0.3762458776224614,5.097647187959934,0.4561401903629303,0.40660241416622367,0.5465716601487757
2.380687978175237,1.3412149993898392,0.39158246283123005,0.14675897073524677,0.8756356062898112,0.03345905196809314,0.342000240553131,0.010668665716729534,0.9809419128872111,0.010806622229226095,0.11707798496657477,0.007299141971442013,0.0951372007971443,0.016588923198212997,5.734983496457102,2.0,8688.5,16363.0,7674.5,135.30695677256065,0.700045159845314,0.4259529411792755,0.2668974995613098,0.8266128897666931,1.0,0.35564982891082764,0.33613812923431396,1.1048387289047241,152.1235809326172,33.891048431396484,126.5840835571289,22.506603240966797,128.92828369140625,23.14966583251953,0.27103909850120544,0.7061441540718079,1.0,0.2166135162115097,0.16000372292665835,312.0,0.03667082758469658,4.22510527892888,0.2237888406281323,0.44969536800112725,4.890463404645967,0.3840527832508087,0.42507545135654773,0.3537551494478845
1.7897875052506294,1.0832906259017712,0.3020419487984958,0.11014158613751607,0.9065050702265292,0.02103871342131745,0.3740207788067236,0.009242039058028406,0.9820085448807613,0.01095839405674196,0.13997695826513815,0.006910982228013564,0.09912520321606706,0.016190929098328928,6.122267757471904,2.0,8963.0,16327.0,7364.0,142.84725528372735,0.6584089603693041,0.43668675422668457,0.2638005316257477,0.8225806355476379,1.0,0.2666977047920227,0.34771493077278137,1.100806474685669,134.36993408203125,26.048126220703125,113.80511474609375,16.768436431884766,126.82173156738281,21.658727645874023,0.3022406995296478,0.7537012696266174,0.9999845027923584,0.21587078273296356,0.16000154831289193,577.0,0.048954335829066255,14.970108235591729,0.09979596667831497,0.982954455662736,3.0858022988745395,0.3581767678260803,0.48841322849125196,0.19597122301724468
1.2734336810278661,0.6002890488526571,0.4773182976965042,0.0948944217930284,0.8058174452674063,0.021595554943615137,0.2991314252507638,0.007020816188530159,0.9863670344929055,0.006484810845459694,0.08952890143250646,0.0041822731028670936,0.07691339837585912,0.013258399869984849,5.801107154685209,2.0,7335.5,13480.0,6144.5,153.19723657969524,0.9175419070612498,0.4703198969364166,0.2728966772556305,0.8548387289047241,1.0,0.0762496218085289,0.4050140976905823,1.2661290168762207,149.2575225830078,53.69954299926758,104.37464141845703,25.17009925842285,56.377620697021484,14.922930717468262,0.3443264067173004,0.7881378531455994,0.9999793767929077,0.21604956686496735,0.16000251642227664,1355.0,0.04003732693043665,14.476600356582233,0.09500174155346569,1.0045914915211687,3.8553450832092944,0.40940481424331665,0.5226777671858075,0.2013021245136459
4.607197500242802,2.339223773678052,0.7146699302773366,0.17885697369590162,0.7690095083685641,0.028686779701037658,0.2889223059785761,0.006716421403681964,0.9797497904065556,0.0103267362397135,0.0835212092084498,0.0038660011566618324,0.09426821896927808,0.015473969146671573,6.092051628365472,2.0,8967.5,16813.0,7845.5,141.18762488401683,0.7785982176861084,0.43336376547813416,0.2595096230506897,0.8089430928230286,1.0,0.2638782262802124,0.3700365126132965,1.1951220035552979,166.9786376953125,69.3185806274414,147.1787872314453,64.25066375732422,136.18528747558594,62.860225677490234,0.2768380343914032,0.7405707240104675,0.9999858736991882,0.21249814331531525,0.16000105122073008,709.0,0.03498988200047305,12.446683146954001,0.11884953224309076,0.7075911509195347,3.472388313540962,0.3916947841644287,0.5901766985089149,0.2949490473949956
1.9699611866215978,1.1126773835917128,0.36080865147787605,0.13335321515567305,0.8815526547428959,0.031222645466902194,0.3560208149101785,0.010170429643277329,0.9833460638406136,0.009465361235247537,0.12685425828843647,0.0072409433648693705,0.08555592506374016,0.01430550936703248,5.980627661379067,2.0,7718.0,14383.0,6665.0,139.05214247722787,0.7805052208652049,0.4296332001686096,0.26100772619247437,0.8137651681900024,1.0,0.2972029745578766,0.3404277563095093,1.0850201845169067,147.17486572265625,35.06010055541992,120.93009948730469,24.02829360961914,120.98873901367188,22.492036819458008,0.2853032052516937,0.7719753384590149,0.9999980926513672,0.2292141616344452,0.16000443409821527,327.0,0.03201418911428888,11.044204931606085,0.13231319008567372,0.666746417011961,2.9439837532937485,0.29746803641319275,0.5930744245737529,0.25666548168073827
1.4248617520066589,0.8634789663295019,0.3660841671170722,0.12251622548972627,0.8687743749436009,0.030246700026059076,0.33666445475657913,0.009104029428624103,0.9877420321275228,0.007467795762460116,0.113425838448382,0.00612561793351632,0.12510322957155598,0.020838609511435083,6.003434608717719,2.0,11361.5,20752.0,9390.5,135.9202624308325,0.8544940936571987,0.4132536053657532,0.2601333558559418,0.8008130192756653,1.0,0.40043696761131287,0.3156052231788635,1.0243902206420898,129.85702514648438,35.75444412231445,125.28266906738281,27.395519256591797,118.03585052490234,19.400850296020508,0.26013001799583435,0.651265561580658,1.0,0.1958373486995697,0.1600030831232038,540.0,0.044088661814418006,32.337198746508754,0.12905929184998952,1.0420696984168574,3.754172464290078,0.20825454592704773,0.48549365864478516,0.19225275186497526
1.5224422704638616,0.8708707714689197,0.3560296267318335,0.1264723769959832,0.8748706836857042,0.0324833795744902,0.34358123457700934,0.009687620979756471,0.9859559611847818,0.008079039383802566,0.11814191475370937,0.0066530484660769496,0.090268935661378,0.01589366578460789,5.679554160334534,2.0,8153.0,14385.0,6232.0,159.1293364908933,0.6188053613318991,0.4229745864868164,0.26278701424598694,0.8089430928230286,1.0,0.33674222230911255,0.34302011132240295,1.1016261577606201,145.58912658691406,37.71400451660156,112.04612731933594,25.05719566345215,109.60366821289062,20.006908416748047,0.2418726235628128,0.6479601263999939,1.0,0.19719305634498596,0.1599995571253003,444.0,0.07424240746686743,3.6062511698694366,0.2084071484071484,0.5661856412753425,6.7681533359787025,0.43270987272262573,0.36214473493037397,0.379088108082113
1.6117312674298896,0.940133399009922,0.39508276215679516,0.13167107686879023,0.8595978516858068,0.0326324152434364,0.3297091857873777,0.009621541184287992,0.9843378604824159,0.009187882785633383,0.10880072124733649,0.006347758141003175,0.10727638300184762,0.018378437126399305,5.8370786499594685,2.0,9870.5,18331.0,8460.5,149.63522682005748,0.7612467091515658,0.4068293273448944,0.24964259564876556,0.7682926654815674,1.0,0.405226469039917,0.3427444100379944,1.0975608825683594,147.6497039794922,36.05644226074219,106.75231170654297,26.433725357055664,103.75444030761719,26.117345809936523,0.24768121540546417,0.7061089277267456,0.9999902844429016,0.2172112911939621,0.16000434735354852,246.0,0.04391913922399739,20.8073995018075,0.12655809583463828,0.9672159026245339,2.128370449924413,0.27561360597610474,0.49256504916862287,0.2507640515598826
2.8376959395049983,1.553771726039268,0.39148453889668616,0.1410862665263899,0.8864137790708234,0.02615608306735522,0.3641048536259626,0.009978855504975863,0.9773588837780537,0.01247793203950782,0.13267192199117286,0.007271875820838295,0.11404860831881339,0.01887593262744047,6.04201183253195,2.0,10211.0,18814.0,8603.0,154.22447585385214,0.9622908248096934,0.3998633921146393,0.2585378587245941,0.7886179089546204,1.0,0.46706581115722656,0.33407747745513916,1.0731706619262695,163.0077667236328,28.894689559936523,129.2056884765625,22.661605834960938,84.89781188964844,20.29656410217285,0.26387539505958557,0.7026013731956482,0.9998376965522766,0.21719281375408173,0.16000424429254345,328.0,0.0740014743331993,3.2852437065153444,0.12045268611944368,1.1601663914818046,3.1195013452206046,0.2842099964618683,0.4059155750544346,0.13859428929883283
1.5240415103627496,0.7538408733225467,0.3648871893837808,0.11298971046034524,0.8714470875377079,0.027943940809319036,0.35364556588647195,0.008649809169632915,0.9832579289888491,0.008330498792021898,0.1251400054698341,0.006116032088247108,0.11148376188171953,0.01859916681962034,5.994019136963511,2.0,10022.0,18735.0,8713.0,120.93083741657746,0.6442610977522468,0.38287049531936646,0.2553005814552307,0.772357702255249,1.0,0.5827658772468567,0.32520753145217896,1.0609756708145142,141.10250854492188,38.34934997558594,103.450927734375,28.50433921813965,54.044944763183594,20.606887817382812,0.26010915637016296,0.6951184868812561,0.9999906420707703,0.2152588665485382,0.160000667434216,306.0,0.03236499752493145,11.639234079550926,0.13114717151228308,0.6551807093889093,3.592162565621315,0.21704918146133423,0.5731603624769319,0.2756709382345656
1.1537349807671884,0.6743276936211174,0.3392954754115054,0.10982987022561116,0.8715891336723613,0.0295120037748462,0.3490516119843767,0.009278647754647264,0.9869977242194521,0.007638298783795973,0.12192312113304667,0.0064750804901969085,0.10597376986728069,0.017395250340341853,6.092109498843121,2.0,9458.0,18217.0,8759.0,138.05193002289002,0.6857719617807472,0.4310869574546814,0.25996989011764526,0.8137651681900024,1.0,0.3181663155555725,0.34022554755210876,1.0728745460510254,144.7922821044922,38.44775390625,101.59066772460938,21.91799545288086,54.7103271484375,13.061304092407227,0.3481793999671936,0.7795168161392212,0.9999997019767761,0.23177580535411835,0.16000268912082555,546.0,0.03747401917119055,22.296248991237455,0.10664859693877551,1.032768163809339,3.462705371403283,0.2498130202293396,0.4944479508209329,0.19088794714293372
1.612348870126615,0.7670643140554843,0.5734889962713146,0.13885824886485715,0.7783492984953688,0.03249930144742096,0.2919825588302626,0.007334615894198987,0.9864130331820088,0.006505152305263221,0.0853076112513832,0.0042665334822718426,0.10435674338453732,0.017507321147279282,5.960748790470789,2.0,9871.0,19230.0,9359.0,138.0906923365998,0.8121175572989173,0.4379909336566925,0.25467273592948914,0.7975708246231079,1.0,0.22959987819194794,0.3630874454975128,1.1295547485351562,146.53628540039062,61.59925842285156,108.6232681274414,37.07552719116211,94.59947967529297,26.051929473876953,0.277404248714447,0.7090338468551636,0.9999797344207764,0.19630853831768036,0.16000274873399656,1278.0,0.05982196661345399,1.6800221501202681,0.20081625410345133,0.5508152316987045,9.109367022647767,0.4867638051509857,0.23888304907619082,0.2937344269026751
1.3201337942492775,0.6163712221966116,0.4605798186322155,0.08380293291599042,0.8147613480767338,0.01656769066007057,0.31364636911975985,0.00656190683661981,0.983148679470257,0.007949989225220132,0.09841710348334114,0.004099266853442066,0.03764190714785712,0.006557860221788306,5.739967892664552,2.0,3576.0,3855.0,279.0,138.23638991737013,0.5831179912068906,0.47176888585090637,0.2708824872970581,0.8473895788192749,1.0,0.0547095462679863,0.42500096559524536,1.3333332538604736,120.51663208007812,34.0517578125,100.15782928466797,23.315654754638672,102.8575668334961,27.96857261657715,0.3294680714607239,0.7609125375747681,1.0,0.20529474318027496,0.160004421029363,1741.0,0.08409429424055663,2.084467536790976,0.08568211068211068,1.2752981425528724,7.288430485877091,0.3922964930534363,0.3395142502981154,0.09882239429938136
