dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,image,source,channel_source,threshold,time_sec
0.009314757816293004,0.004679171583185629,0.04631494160271319,0.005178080958167779,0.9916909656795831,0.9203710937499701,0.008082682291666667,0.072294921875,11.png,RetCam,BHboost+G6,Triangle_clean,1.597
0.0663111038872984,0.47700123539041484,0,0,0,0,0,0,11.png,RetCam,BHboost+G6,SOFT_AUPRC,0
0.5268942547875516,0.3576757856657221,0.5585594673658032,0.49862668287608686,0.9692902582888242,0.9352636718749695,0.06453776041666667,0.072294921875,11.png,RetCam,FlatSub+G6,P08,1.613
0.5233231188286255,0.3543924371684476,0.4961465520717846,0.5536494214054871,0.956184581267445,0.9270833333333032,0.080673828125,0.072294921875,11.png,RetCam,FlatSub+G6,P10,1.613
0.5112706693101867,0.3434275517855793,0.44653665097496753,0.5979557836910271,0.9422437901547437,0.9173535156249701,0.09680989583333334,0.072294921875,11.png,RetCam,FlatSub+G6,P12,1.613
0.4948863037288696,0.3288032691184288,0.40582759316355715,0.6340222432344391,0.9276608735012358,0.9064322916666371,0.11294596354166667,0.072294921875,11.png,RetCam,FlatSub+G6,P14,1.613
0.20325821558651752,0.1131260024950485,0.9152847873074431,0.11432302219815646,0.9991754125568527,0.9352050781249696,0.009029947916666666,0.072294921875,11.png,RetCam,FlatSub+G6,Triangle,1.613
0.19959871589077063,0.11086346008108106,0.9173736628516512,0.1119816290692458,0.9992140102669558,0.9350716145833029,0.008824869791666667,0.072294921875,11.png,RetCam,FlatSub+G6,Triangle_clean,1.613
0.5385957844689025,0.882989811130218,0,0,0,0,0,0,11.png,RetCam,FlatSub+G6,SOFT_AUPRC,0
0.5322231473770591,0.3626049466756256,0.5642086149497809,0.5036696834614329,0.9696832531553288,0.9359928385416362,0.06453776041666667,0.072294921875,11.png,RetCam,FlatDiv+G6,P08,1.609
0.5253660197479304,0.3562687601014904,0.4980833635958124,0.5558107073706354,0.9563530076388042,0.9273958333333031,0.080673828125,0.072294921875,11.png,RetCam,FlatDiv+G6,P10,1.609
0.5138116229377825,0.34572442556269056,0.4487558843307166,0.600927551893106,0.9424753764153625,0.9177832031249701,0.09680989583333334,0.072294921875,11.png,RetCam,FlatDiv+G6,P12,1.609
0.4993498049413947,0.33275563258224444,0.40948785197555715,0.639740645683894,0.9281065016087902,0.9072591145833038,0.11294596354166667,0.072294921875,11.png,RetCam,FlatDiv+G6,P14,1.609
0.20568595305681728,0.11463208093768568,0.918571428568148,0.11580890629919591,0.9991999747360092,0.9353352864583029,0.009114583333333334,0.072294921875,11.png,RetCam,FlatDiv+G6,Triangle,1.609
0.2026209273433244,0.11273132664431985,0.9212827988304618,0.11382772749780996,0.999242081328849,0.9352311197916362,0.008932291666666667,0.072294921875,11.png,RetCam,FlatDiv+G6,Triangle_clean,1.609
0.5468363347718127,0.8856437908239435,0,0,0,0,0,0,11.png,RetCam,FlatDiv+G6,SOFT_AUPRC,0
0.2160863296779641,0.12113048589338728,0.24296310851292283,0.19456354982093757,0.9453082025274792,0.8831835937499712,0.06626627604166667,0.08275065104166666,12.png,RetCam,C4G4,P08,1.638
0.23276387441755308,0.13171068146925674,0.23264953234290942,0.23287832894054802,0.9307045592467525,0.8729589843749715,0.08283203125,0.08275065104166666,12.png,RetCam,C4G4,P10,1.638
0.24275783190659922,0.138147055832373,0.22242598899652133,0.2671806773926017,0.9157353812739446,0.8620670572916386,0.09940104166666666,0.08275065104166666,12.png,RetCam,C4G4,P12,1.638
0.24810798414306456,0.14162287509581628,0.21257543859643158,0.29790330828830575,0.9004468040556286,0.8505859374999722,0.115966796875,0.08275065104166666,12.png,RetCam,C4G4,P14,1.638
0.22788231199192732,0.12859321563912363,0.23761742100758426,0.218913496715228,0.9366347385716842,0.8772428385416381,0.07623697916666666,0.08275065104166666,12.png,RetCam,C4G4,Triangle,1.638
0.2345304876737734,0.1328431253195362,0.2585046906091829,0.2146257031587213,0.9444600200866301,0.8840657552083045,0.06870442708333334,0.08275065104166666,12.png,RetCam,C4G4,Triangle_clean,1.638
0.14505332686764044,0.665664074791072,0,0,0,0,0,0,12.png,RetCam,C4G4,SOFT_AUPRC,0
0.21470234844342662,0.12026137392620831,0.24142674658531912,0.19330474804288056,0.9452052849928154,0.8829850260416379,0.06625651041666666,0.08275065104166666,12.png,RetCam,C6G6,P08,1.633
0.22892418999680936,0.1292571377824854,0.22882521715197546,0.2290232484952484,0.9303674155987163,0.8723307291666382,0.082822265625,0.08275065104166666,12.png,RetCam,C6G6,P10,1.633
0.23813268515866493,0.13515926151346416,0.21820444793808974,0.2620667951692451,0.915291771210739,0.8612369791666385,0.099384765625,0.08275065104166666,12.png,RetCam,C6G6,P12,1.633
0.24282039940363973,0.13818758157744954,0.20805727119589892,0.29153062428689214,0.8998896298162424,0.849547526041639,0.11595052083333333,0.08275065104166666,12.png,RetCam,C6G6,P14,1.633
0.22738031306557127,0.12827360247747396,0.22996459607329015,0.22485346760543454,0.9320744271219312,0.8735514322916382,0.08091145833333334,0.08275065104166666,12.png,RetCam,C6G6,Triangle,1.633
0.23409138326721593,0.13256143667293654,0.24923363987727165,0.22068368671562066,0.9400274683350803,0.8805013020833047,0.073271484375,0.08275065104166666,12.png,RetCam,C6G6,Triangle_clean,1.633
0.14549658017977618,0.66351199978445,0,0,0,0,0,0,12.png,RetCam,C6G6,SOFT_AUPRC,0
0.18369263700496175,0.10113521573906847,0.2065121304389517,0.1654144211478048,0.9426607376702684,0.8783430989583048,0.06628255208333333,0.08275065104166666,12.png,RetCam,BH isolated,P08,1.664
0.19169680767412492,0.1060092181928633,0.19158382774736096,0.19180992093143787,0.9269817835963315,0.8661458333333051,0.08284830729166667,0.08275065104166666,12.png,RetCam,BH isolated,P10,1.664
0.1964512267033225,0.1089248206713215,0.17998166459296053,0.21623854293685682,0.9111182877361013,0.8536165364583055,0.09942057291666667,0.08275065104166666,12.png,RetCam,BH isolated,P12,1.664
0.1977593605660239,0.10972971990473677,0.16942160356967717,0.23748082294156897,0.8949673325549138,0.8405598958333059,0.11599283854166667,0.08275065104166666,12.png,RetCam,BH isolated,P14,1.664
0.18275991271953831,0.10057004244994529,0.20781954887207627,0.16309350536951217,0.9439134924887609,0.8793001302083047,0.06494140625,0.08275065104166666,12.png,RetCam,BH isolated,Triangle,1.664
0.19398380254526756,0.1074097800554913,0.25045123545139075,0.1582943235906698,0.9572608320704893,0.8911458333333043,0.052301432291666665,0.08275065104166666,12.png,RetCam,BH isolated,Triangle_clean,1.664
0.13625938956329514,0.6170650536833847,0,0,0,0,0,0,12.png,RetCam,BH isolated,SOFT_AUPRC,0
