dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,method
0.22280511744394796,0.12536898436456126,0.324990126382146,0.16950767329277747,0.9490505432919114,0.8505013020833057,0.0659375,0.12641927083333335,Red_combined_P08
0.26011191296347086,0.14949922061165868,0.32952884957137174,0.21485219899057195,0.9367389068578148,0.8454785156249724,0.08242513020833334,0.12641927083333335,Red_combined_P10
0.2852891463572781,0.1663774074510647,0.3249629751521063,0.2542486352867818,0.9235702255145651,0.8389550781249726,0.09890950520833333,0.12641927083333335,Red_combined_P12
0.3260493292946541,0.19477833785703375,0.2264485494470041,0.5820630342979242,0.7122602137395212,0.6958007812499774,0.32494791666666667,0.12641927083333335,Red_combined_Hyst
0.012671111942001066,0.006375951166484159,0.03277807630302764,0.007853537954473208,0.9664634600765764,0.8452766927083057,0.030289713541666666,0.12641927083333335,Red_combined_HystCln
0.31731045801392194,0.18857338213405692,0.4626733112939938,0.2414512308167058,0.9594207866926652,0.868655598958305,0.06597330729166667,0.12641927083333335,Red_gabor_P08
0.33922393641883447,0.2042562774461952,0.42962027315053697,0.2802554331032341,0.946155222011859,0.8619726562499719,0.08246744791666667,0.12641927083333335,Red_gabor_P10
0.35311109827252396,0.21441100119269377,0.40210526315776246,0.31475950149337867,0.932271094483577,0.8542057291666388,0.09895833333333333,0.12641927083333335,Red_gabor_P12
0.34937096568351816,0.21165928771402667,0.2363348872713179,0.6696621691212613,0.6868581478886628,0.6846842447916444,0.358212890625,0.12641927083333335,Red_gabor_Hyst
0.0,0.0,0.0,0.0,0.9986808960963095,0.8724283854166383,0.00115234375,0.12641927083333335,Red_gabor_HystCln
0.26077538794776695,0.14993772865257454,0.3803623438809397,0.19839839324333136,0.9532277056534798,0.857802734374972,0.06594075520833333,0.12641927083333335,Red_dog_P08
0.2841734468031603,0.16561898186836133,0.36000315930796933,0.23473066227205822,0.9396118704445849,0.8505013020833057,0.08242838541666667,0.12641927083333335,Red_dog_P10
