dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,method
0.23196705236319545,0.1312006389209252,0.1482428435353581,0.5329848594086588,0.5568332563234801,0.5538183593749819,0.454521484375,0.12641927083333335,gabor_coh_inv_DTD40h85
0.2319761512512618,0.1312064604871905,0.14825027574449956,0.5329848594086588,0.5568593402989761,0.5538411458333152,0.4544986979166667,0.12641927083333335,gabor_coh_inv_DTD40h90
0.2319761512512618,0.1312064604871905,0.14825027574449956,0.5329848594086588,0.5568593402989761,0.5538411458333152,0.4544986979166667,0.12641927083333335,gabor_coh_inv_DTD40h92
0.22113073466400476,0.12430971683702528,0.1481429621591217,0.4358842311256474,0.6372836893174704,0.6118229166666467,0.3719661458333333,0.12641927083333335,gabor_coh_inv_DTD50h85
0.2208816158813724,0.12415228680288007,0.14806529996402115,0.4346225151919779,0.6381109239689139,0.6123860677083134,0.371083984375,0.12641927083333335,gabor_coh_inv_DTD50h90
0.2209047422734237,0.12416689961599227,0.14808608452284608,0.4346225151919779,0.6381705444843333,0.6124381510416467,0.37103190104166667,0.12641927083333335,gabor_coh_inv_DTD50h92
0.20476547373678997,0.11406057021586498,0.14693228162952685,0.33767638273757916,0.7162883248125412,0.6684244791666449,0.29053385416666666,0.12641927083333335,gabor_coh_inv_DTD60h85
0.203772932897697,0.11344497398451196,0.14660082267321944,0.33404573076518335,0.7185948935028276,0.6699804687499782,0.28805989583333336,0.12641927083333335,gabor_coh_inv_DTD60h90
0.20295173891127435,0.1129361649910937,0.14618788291353005,0.3317797919455321,0.7195786320072468,0.6705533854166448,0.2869140625,0.12641927083333335,gabor_coh_inv_DTD60h92
0.1086884443532045,0.057467234326728865,0.14048406187496817,0.0886291070140878,0.9215282228614523,0.8162337239583067,0.079755859375,0.12641927083333335,gabor_coh_inv_median7_P10
0.21076926458626394,0.11779881734343578,0.14729888883197836,0.37035225048914144,0.6897422903220741,0.6493652343749788,0.31785481770833335,0.12641927083333335,gabor_coh_inv_Hyst
0.39267361994396804,0.24430235502653747,0.5751403447759078,0.29809970130798796,0.9681328345083182,0.8834277343749712,0.06552408854166666,0.12641927083333335,gabor_c6_median7_P08
0.43098451086102924,0.27468467573735733,0.5457810403344597,0.35608713564724587,0.957114218002379,0.8811328124999713,0.08248046875,0.12641927083333335,gabor_c6_median7_P10
0.45832431574536375,0.2972897091303303,0.5212155022477205,0.40897620764228837,0.9456335425019397,0.877789713541638,0.09919596354166667,0.12641927083333335,gabor_c6_median7_P12
0.36833560984346,0.2257422617454575,0.2353290414878229,0.847126377587587,0.6016567050721929,0.6326888020833127,0.455078125,0.12641927083333335,gabor_c6_median7_DTD40h85
